# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-s" "0" "-p" "--countReadPairs" "-B" "-C" "-Q" "10" "-F" "SAF" "-a" "/mnt/d/work_dir/memoria/obj2/anotacion/table_genebodies_1_fixed_overlap/exons_extended_final.saf" "-o" "/mnt/d/work_dir/memoria/obj2/featureCounts/exon_counts.txt" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam
ENSG00000204859	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	6579984;6580531;6582048;6585909;6586685;6587195;6587468;6588050;6588268;6588746;6588906	6580146;6581309;6582309;6586040;6586797;6587301;6587642;6588206;6588452;6588854;6589290	+;+;+;+;+;+;+;+;+;+;+	2567	657	606	802	730	528	536	476	611	1172	813	905	976	1165	984	1024	947	833	710	638	1050	1047	892	1354	853
ENSG00000049246	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	7784281;7784419;7784644;7785431;7786711;7788035;7793947;7798515;7801103;7803037;7803682;7808883;7809883;7810428;7819275;7820105;7820457;7826470;7827108;7829824;7835752;7836989;7842662	7784386;7784478;7785015;7785596;7786846;7788256;7794018;7798683;7801201;7803163;7803968;7809008;7810031;7810598;7819430;7820249;7820650;7826720;7827825;7830171;7835955;7837159;7845187	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6975	4435	3906	4558	4696	2830	1958	2297	2204	7500	4550	6497	6565	8260	4346	5498	4514	4004	3176	2407	3956	5557	3649	5687	3730
ENSG00000116288	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	7961682;7961884;7962753;7965314;7969335;7970884;7977642;7984884	7961803;7962111;7962885;7965435;7969414;7970973;7977748;7985515	+;+;+;+;+;+;+;+	1514	19425	23710	19842	22169	15384	16673	14248	14451	25174	17620	18353	18940	28873	24546	24320	20038	19773	18481	12190	23460	25496	23879	29762	17798
ENSG00000116285	chr1;chr1;chr1;chr1	8004394;8011717;8015485;8026148	8004568;8015394;8015702;8026319	-;-;-;-	4243	14458	15135	14016	15617	14840	13326	14120	15611	16381	8981	11373	12966	21771	20852	20761	18058	11983	12340	8519	15885	17814	16641	21499	16127
ENSG00000162426	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	8318104;8324296;8325288;8325808;8330199;8335427;8337806;8339483;8343737	8318196;8324736;8325400;8326052;8330946;8335600;8338002;8339708;8344177	+;+;+;+;+;+;+;+;+	2678	221	230	262	199	238	209	171	202	340	234	237	251	257	335	238	168	248	242	161	264	248	193	263	157
ENSG00000142599	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	8352387;8355409;8356090;8358186;8359754;8360102;8361753;8362673;8364046;8364736;8365802;8422717;8423551;8424005;8436760;8449187;8465915;8495053;8497395;8508617;8525749;8541204;8556465;8557408;8614551;8624300;8655963;8792394;8817150	8355130;8355609;8356256;8358926;8359996;8361500;8361886;8362854;8364265;8364848;8365984;8422817;8423676;8424244;8438310;8449277;8466033;8495172;8497539;8508685;8525987;8541328;8556581;8557533;8614696;8624390;8656451;8792598;8817650	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10928	13395	11696	13424	14592	14359	11411	12821	14529	21205	12862	17076	19641	25305	18498	21685	18437	15655	12256	8432	15192	16906	14177	19211	14320
ENSG00000074800	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	8860990;8862877;8863225;8863881;8865275;8866269;8867107;8867978;8870442;8870815;8871881;8874814;8878570	8861439;8862955;8863353;8864102;8865492;8866511;8867260;8868067;8870520;8870893;8871996;8874927;8878699	-;-;-;-;-;-;-;-;-;-;-;-;-	2103	250004	296125	258154	298660	231125	216107	207527	211841	296633	191988	216672	225822	386027	321113	339640	272522	270247	227551	165343	326099	336623	323092	384331	243217
ENSG00000180758	chr1;chr1;chr1;chr1	9100295;9105476;9111266;9128635	9104644;9105690;9111499;9129112	-;-;-;-	5277	455	519	437	473	400	387	335	349	530	288	275	368	632	543	567	439	726	505	358	550	546	419	607	375
ENSG00000049239	chr1;chr1;chr1;chr1;chr1;chr1	9234764;9239834;9244915;9246956;9262049;9263499	9235076;9240028;9245571;9247093;9262338;9271347	+;+;+;+;+;+	9442	2857	3167	2243	2289	3387	3030	2635	2812	4226	2890	3243	3621	5000	4493	4074	2877	3342	3475	2129	3767	4093	4117	4213	2910
ENSG00000171621	chr1;chr1;chr1;chr1	9292884;9351421;9355697;9367438	9293081;9351620;9356595;9369542	+;+;+;+	3402	996	1161	1145	1374	1338	1225	1398	1372	2463	1552	2008	2268	2537	1891	2485	1947	2211	1637	1213	1864	1586	1263	2002	1242
ENSG00000188807	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	9588901;9595880;9596849;9598439;9601095;9602059;9607547;9609830;9610496;9611743;9612976	9589053;9596020;9597063;9598635;9601464;9604964;9607799;9609921;9610815;9611900;9614887	+;+;+;+;+;+;+;+;+;+;+	6717	2763	2656	3726	4407	1636	1419	2105	2337	4539	2599	3721	4541	4170	2921	4044	3603	3545	2141	1997	3475	3320	2616	4508	3535
ENSG00000178585	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	9848266;9871177;9871959;9877895;9878130;9883695;9892999;9910085	9850786;9871287;9872098;9877999;9878186;9883748;9893247;9910346	-;-;-;-;-;-;-;-	3499	1349	1716	1648	1873	1515	1423	1376	1470	1660	1154	1320	1525	2371	1918	2257	2012	1727	1348	860	1648	1963	2071	2715	1824
ENSG00000162441	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	9926283;9931881;9932793;9934752;9935482;9936509;9942614;9943239	9930467;9931982;9932908;9934870;9935637;9936637;9942792;9943417	-;-;-;-;-;-;-;-	5165	3903	4228	3797	4384	2581	2847	2702	2717	4257	2670	3068	3326	5057	3870	4331	3683	3377	2737	2075	3814	4335	3931	5130	3241
ENSG00000130939	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	10032822;10072018;10072444;10095451;10101098;10102938;10105506;10106187;10107212;10117449;10119503;10121952;10126784;10129382;10130490;10130705;10132359;10134978;10137057;10144930;10146953;10149174;10151316;10158346;10161132;10168126;10171128;10178634;10179406;10179885	10033704;10072224;10073128;10095606;10101205;10103102;10105754;10106593;10107384;10117610;10119623;10122086;10126887;10129458;10130626;10130823;10132492;10135196;10137215;10145049;10147100;10149292;10151571;10158492;10161296;10168280;10171339;10178828;10179572;10181249	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7449	4755	4656	4620	5503	4746	4080	4372	4416	7286	4483	5475	5734	8109	5760	6777	5337	5705	4042	2999	5596	6470	5373	7310	4684
ENSG00000142657	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	10399054;10399619;10400383;10403061;10404151;10408061;10411408;10413052;10416977;10417366;10418816;10419407;10419620	10399135;10399714;10400582;10403146;10404289;10408150;10411562;10413261;10417127;10417519;10418935;10419549;10420521	+;+;+;+;+;+;+;+;+;+;+;+;+	2528	13536	16630	15791	17537	15631	15804	15238	15932	21296	13726	16204	16695	26146	20563	23316	17646	21107	16738	13279	21643	22225	18428	26241	16558
ENSG00000160049	chr1;chr1;chr1;chr1;chr1;chr1	10456512;10462458;10463421;10467180;10469167;10472313	10461712;10463219;10463630;10467342;10469348;10472539	-;-;-;-;-;-	6745	8637	8563	10353	11445	5335	4595	5924	5921	12555	7342	9446	9904	10708	7545	9243	7515	8369	6254	5295	9590	9228	7507	12245	8213
ENSG00000142655	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	10474940;10495264;10536203;10599228;10618322;10623009;10624330;10627262;10629521	10475012;10495331;10536307;10599376;10618427;10623131;10624447;10627373;10630768	+;+;+;+;+;+;+;+;+	2102	1748	1797	2111	2181	1197	1055	1306	1297	2827	1724	2066	2036	2916	2255	2646	2136	2149	1790	1217	2183	2408	2046	2839	1778
ENSG00000130940	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	10636594;10642849;10643150;10644907;10646118;10647203;10649060;10649273;10650682;10650931;10653367;10654409;10655639;10656636;10658498;10659692;10665073;10693864;10705482;10760691;10796554	10640069;10643010;10643321;10645098;10646336;10648149;10649202;10649447;10650765;10651086;10654228;10654601;10655823;10656746;10658586;10660546;10665581;10693922;10705554;10760867;10796660	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8946	900	897	1301	1178	527	398	639	599	1527	779	967	1219	1050	780	963	859	1331	987	688	1090	1091	939	1499	1060
ENSG00000120948	chr1;chr1;chr1;chr1;chr1;chr1;chr1	11012414;11012612;11013706;11016834;11018723;11020419;11022114	11012490;11012753;11013975;11017017;11018883;11020609;11025502	+;+;+;+;+;+;+	4414	8861	9004	10317	11049	8007	7980	9046	9240	16267	10672	11571	12981	15581	11096	13473	11463	15221	11476	8821	17056	12703	11572	15620	10484
ENSG00000116649	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	11054579;11054952;11055771;11056001;11056594;11058790;11059215;11059767	11054895;11055094;11055936;11056104;11056767;11058902;11059355;11060028	-;-;-;-;-;-;-;-	1420	11253	10547	14579	16408	9721	8487	10572	11332	18965	11296	13791	15820	17262	12874	16607	14495	15237	10051	8499	16596	14503	12654	20900	14155
ENSG00000198793	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	11106525;11108171;11109280;11109639;11112842;11114308;11114803;11115386;11116994;11121236;11121969;11124488;11126612;11127000;11127614;11127994;11128444;11128845;11129728;11130519;11133070;11134341;11139294;11139523;11144638;11144958;11146666;11150116;11157142;11167432;11199248;11199531;11204551;11209302;11210804;11212302;11212786;11213389;11216138;11228658;11230915;11231290;11232426;11233388;11234133;11237833;11238392;11240293;11241543;11243104;11247615;11247809;11253829;11255982;11256923;11258475;11259238;11262435	11107510;11108296;11109380;11109739;11112927;11114463;11114897;11115478;11117096;11121378;11122136;11124643;11126806;11127154;11127816;11128136;11128562;11128961;11129848;11130787;11133207;11134476;11139445;11139668;11144765;11145055;11146801;11150236;11157301;11167527;11199413;11199713;11204713;11209468;11210916;11212484;11212918;11213576;11216244;11228928;11231064;11231444;11232538;11233497;11234275;11238058;11238627;11240557;11241691;11243310;11247743;11248104;11253983;11256202;11257175;11258603;11259433;11262561	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9881	8024	7212	8225	9311	6034	4853	6488	6563	11695	6783	9484	10619	11280	7003	9751	7966	9536	6483	5155	9426	8491	7039	10985	7357
ENSG00000120942	chr1;chr1;chr1	11273188;11285634;11294863	11274070;11288444;11295174	+;+;+	4006	1609	1573	1903	2218	1020	856	1110	1273	2316	1531	1895	2229	2291	1752	2193	1913	2160	1566	1184	2336	1989	1768	2653	1825
ENSG00000116663	chr1;chr1;chr1;chr1;chr1;chr1	11664190;11668646;11671256;11671918;11673267;11673605	11664265;11668954;11671402;11672033;11673422;11674364	+;+;+;+;+;+	1564	255	327	267	297	193	209	171	182	341	295	317	358	365	402	350	264	1002	952	508	732	288	356	342	150
ENSG00000116670	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	11674470;11675072;11675648;11676036;11676799;11677533;11680343;11680552;11681728;11691403	11674826;11675184;11675741;11676150;11676958;11677624;11680481;11681448;11682026;11691660	-;-;-;-;-;-;-;-;-;-	2524	5740	6278	6207	6618	3458	3405	3107	3234	6199	4333	4491	4730	6089	5303	5170	4499	5972	5202	3251	6671	5870	5604	7244	4604
ENSG00000177674	chr1;chr1;chr1;chr1;chr1;chr1;chr1	11736074;11744523;11745793;11746117;11747430;11748405;11750067	11736245;11744578;11745847;11746233;11747555;11748620;11750781	+;+;+;+;+;+;+	1457	2241	2466	2354	2503	2377	2386	2113	2292	2829	1863	2246	1956	3517	3160	3351	2335	3566	3320	1934	3259	2988	2651	3509	2062
ENSG00000177000	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	11785713;11791197;11792268;11793897;11794348;11794719;11795088;11796196;11800202;11801151;11802871;11805370;11805878	11790908;11791336;11792389;11794099;11794548;11794873;11795358;11796555;11800332;11801409;11804542;11805423;11805974	-;-;-;-;-;-;-;-;-;-;-;-;-	8861	848	966	866	990	986	765	707	677	1153	687	846	850	1453	1093	1169	908	1381	1114	757	1217	1209	976	1234	887
ENSG00000011021	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	11806086;11807121;11815836;11816605;11819478;11822685;11823697;11824476;11826146;11827079;11828096;11828448;11829186;11833505;11833867;11834226;11834474;11835957;11836989;11837333;11838325;11838525;11840133	11806359;11807200;11815921;11816690;11819564;11822811;11823843;11824563;11826224;11827231;11828229;11828634;11829332;11833648;11834040;11834405;11834600;11836163;11837166;11837509;11838452;11839060;11843153	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6547	1900	1753	1951	1516	1475	1317	1319	1375	2324	1485	1669	1913	3424	2484	2682	2275	2869	2008	1602	2598	2761	2122	3269	2128
ENSG00000116685	chr1;chr1;chr1	11919581;11922165;11925195	11920342;11923499;11926438	-;-;-	3341	7518	8969	8299	9736	7380	6246	5962	6414	10290	6776	7228	7629	13425	11515	11432	9286	11505	9577	6277	11388	12636	12060	13785	9041
ENSG00000083444	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	11934707;11947966;11949763;11950347;11952613;11954820;11956907;11957832;11958506;11960636;11963522;11964165;11964634;11965470;11966241;11966977;11970660;11972862;11974643	11934865;11948077;11949916;11950530;11952745;11954903;11957024;11957953;11958657;11960777;11963646;11964310;11964795;11965603;11966326;11967101;11970826;11973007;11975547	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3356	26909	28980	27496	28870	28739	24052	22447	25270	32230	19893	21359	23245	43654	42234	38049	30126	31476	29942	19330	36307	47669	42902	48276	32452
ENSG00000116688	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	11980171;11981800;11982513;11988417;11988712;11989155;11992545;11996146;11997287;11998760;11998978;12001391;12001759;12001972;12003748;12003982;12004499;12004815;12005701;12006528;12007043;12009582;12011486;12014247	11980494;11982124;11982600;11988526;11988853;11989353;11992700;11996328;11997431;11998888;11999105;12001564;12001846;12002113;12003899;12004128;12004623;12004937;12005941;12006703;12007259;12009736;12013524;12015221	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6683	9429	10013	10441	11673	7455	6775	7306	7965	16384	10757	13051	14185	15591	11158	13144	11389	12256	9365	6460	12098	12628	11198	15090	9964
ENSG00000116691	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	12019488;12021635;12022085;12022823;12029023;12029213;12029755;12030018;12031256;12031712	12019562;12021850;12022452;12022927;12029151;12029291;12029904;12030134;12031413;12032055	+;+;+;+;+;+;+;+;+;+	1741	2152	2396	2614	2664	1990	1660	1771	1787	3564	2399	2463	2688	3471	3146	3138	2581	2958	2495	1812	3480	3394	3016	3981	2509
ENSG00000028137	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	12166981;12188786;12190947;12191764;12192338;12192421;12192853;12193945;12194574;12201957;12206730	12167179;12188905;12191095;12191933;12192368;12192534;12193108;12194042;12194628;12202181;12209230	+;+;+;+;+;+;+;+;+;+;+	3918	262	306	187	255	408	271	202	144	404	240	161	133	406	614	413	236	562	697	286	444	544	513	445	230
ENSG00000048707	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	12230020;12234181;12242503;12244236;12244527;12249213;12253712;12256323;12256977;12257925;12260683;12260938;12261891;12266871;12267835;12268696;12270984;12272993;12275815;12279489;12282695;12288213;12290988;12293514;12299192;12304496;12308421;12311444;12311803;12314105;12318062;12319487;12321799;12322526;12323696;12327638;12329819;12333216;12335695;12338221;12341770;12342889;12345364;12346595;12348813;12349154;12353964;12355889;12356388;12358449;12362710;12363062;12368458;12369457;12373740;12378418;12379478;12382966;12385250;12386175;12400171;12401598;12403815;12415077;12416650;12455988;12460191;12464930;12497490;12506843;12508883	12230130;12234373;12242600;12244446;12244627;12249349;12253836;12256513;12257097;12258113;12260804;12261159;12262090;12267021;12267930;12268886;12271134;12273145;12278048;12279660;12283746;12288323;12291134;12293714;12299394;12304738;12308651;12311635;12311935;12314337;12318347;12319640;12321974;12322756;12323790;12327864;12329928;12333376;12335837;12338315;12341895;12343061;12345519;12346662;12348983;12349384;12354231;12356100;12356534;12358611;12362860;12363257;12368601;12369712;12373868;12378601;12379606;12383165;12385383;12386344;12400340;12401714;12403983;12415231;12416837;12456140;12460406;12465259;12497641;12507103;12512057	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	18087	3062	3488	3250	2979	3379	2963	3106	2973	4263	2581	3298	3704	6137	4912	5078	3999	4524	4218	2528	4369	4858	4238	5290	3646
ENSG00000162496	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	12567899;12572718;12578708;12579283;12580513;12584685;12617144;12618719;12619788	12568434;12572863;12578966;12579422;12580676;12585508;12618220;12619181;12620143	-;-;-;-;-;-;-;-;-	3965	3765	4515	2627	3269	4386	3925	2980	3349	4403	3002	3181	3473	6809	7532	5190	3863	4526	4466	2484	4470	4908	4314	4159	2665
ENSG00000116731	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	13700178;13704845;13715531;13730990;13732769;13741995;13749351;13769108;13773068;13778408;13786505;13816417;13823149	13700310;13705655;13715624;13731127;13732892;13742167;13749497;13769183;13773198;13782841;13788089;13816580;13825089	+;+;+;+;+;+;+;+;+;+;+;+;+	9951	2433	2253	2306	2559	2536	2291	2289	2364	4206	2580	3090	3570	4321	3149	3490	3085	3339	2737	1796	3371	3686	3089	3834	2664
ENSG00000189337	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	13892782;14180425;14304580;14598675;14924120;14929790;14945909;14960674;15034739;15043979;15056081;15060162;15063562;15065620;15094170;15094805;15101533;15103349;15104013;15112417;15114461	13893766;14180602;14304673;14599233;14924582;14930054;14946183;14960885;15034895;15044169;15056290;15060312;15063632;15068165;15094395;15094943;15101784;15103470;15104199;15112551;15118053	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	11011	3106	2978	3257	3854	1306	1059	1124	1432	4090	2539	2939	4109	4889	3438	3587	3344	3065	2748	2204	4317	4011	3187	4250	3326
ENSG00000171729	chr1;chr1;chr1;chr1;chr1	15152522;15153723;15210480;15214885;15219316	15152794;15153964;15210572;15215441;15220488	+;+;+;+;+	2338	473	450	580	625	514	395	626	676	662	377	487	624	1046	691	868	678	882	627	408	637	669	641	1071	685
ENSG00000142634	chr1;chr1;chr1;chr1	15409878;15425861;15427140;15428583	15410289;15426028;15427294;15430349	+;+;+;+	2502	5954	6752	7699	8807	4685	4362	4704	4561	7246	4869	5327	5510	9104	7155	7987	6822	7813	6057	4582	7834	7702	7178	9580	6126
ENSG00000132906	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	15490822;15495263;15504601;15505980;15506889;15507863;15518100;15524059;15524573	15494011;15495462;15504768;15506089;15507085;15507917;15518405;15524455;15524736	-;-;-;-;-;-;-;-;-	4787	372	436	409	401	388	455	341	359	657	432	419	491	829	752	645	516	522	452	282	604	726	604	698	423
ENSG00000116786	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	15684310;15716227;15716697;15717883;15718528;15719724;15720337;15721319;15725307;15727004;15728069;15728257;15728659;15729092;15729787;15730522;15731182;15731879;15732340;15732602;15733787	15684628;15716353;15716826;15718002;15718635;15719930;15720497;15721398;15725555;15727842;15728158;15728367;15728743;15729200;15729939;15730732;15731267;15732058;15732539;15732738;15734779	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4695	6036	6032	6335	6633	5069	4468	4647	4791	8992	5730	6518	7091	9663	8122	8492	6579	9001	7680	5181	9099	5998	5302	7321	5100
ENSG00000162458	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	15756649;15758164;15758785;15764483;15764943;15767366;15768518;15770399;15774608;15777160;15784538	15756742;15758339;15758858;15764695;15765243;15767573;15768640;15770588;15775252;15777297;15786604	+;+;+;+;+;+;+;+;+;+;+	4229	1074	1123	950	1169	2506	2329	1688	1808	1646	999	1323	1719	1898	2113	1634	1358	1321	1305	814	1681	1564	1299	1652	1483
ENSG00000116809	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	15941859;15942321;15942519;15943054;15943389;15943589;15943798;15944290;15944687;15944927;15945705;15946144;15946925;15948281;15973029;15975973	15942262;15942451;15942748;15943204;15943529;15943725;15943905;15944610;15944849;15945212;15945850;15946326;15947133;15948507;15973135;15976142	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3114	1091	1079	1250	1460	1161	1050	1254	1247	2109	1529	1706	1729	2002	1670	1967	1712	1636	1304	1004	1834	1864	1652	2361	1464
