# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-s" "0" "-p" "--countReadPairs" "-B" "-C" "-Q" "10" "-F" "SAF" "-a" "/mnt/d/work_dir/memoria/obj2/anotacion/table_genebodies_1_fixed_overlap/genebodies_final.saf" "-o" "/mnt/d/work_dir/memoria/obj2/featureCounts/genebody_counts.txt" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam
ENSG00000127483	chr1	20740256	20787317	-	47062	15640	16627	15043	15431	15894	15580	13906	14724	27276	18250	18825	21494	32303	25089	26071	21967	23074	18152	12353	23316	25077	21707	27231	18183
ENSG00000075151	chr1	20806282	21177295	-	371014	7102	6879	7338	8437	5675	5276	6374	6279	13826	8725	10451	11241	13082	8948	11360	9279	10295	7688	5800	9928	10303	8411	11710	8266
ENSG00000117298	chr1	21217237	21345582	-	128346	9574	9469	12098	14337	12480	10372	12004	13368	17982	10041	12762	13161	21667	16244	19559	17098	19661	15278	10828	19448	17880	15910	20876	14675
ENSG00000142794	chr1	21440118	21484910	+	44793	793	829	727	694	556	569	566	574	1155	675	666	765	1327	906	1147	871	1316	814	605	1155	1046	950	1191	792
ENSG00000162551	chr1	21509413	21578420	+	69008	14	19	33	19	31	28	70	32	136	101	156	100	18	41	28	23	62	32	34	75	45	24	67	47
ENSG00000090686	chr1	21678288	21783616	-	105329	4386	4228	4186	4743	3394	3259	3423	3413	6184	3869	4541	4975	6284	4714	5794	4631	6512	4833	3619	6807	5459	4708	6720	4166
ENSG00000142798	chr1	21822234	21937320	-	115087	886	723	935	809	2496	1688	2136	2329	1363	813	1189	1278	1878	1444	1689	1385	2500	1581	1038	1533	1456	1408	2039	1371
ENSG00000184677	chr1	22451841	22531167	+	79327	2025	1834	2211	2274	1890	1515	1885	2031	2602	1542	1924	2054	3025	1930	2323	2094	2917	2015	1741	2978	2379	1908	2984	2015
ENSG00000133216	chr1	22710829	22921510	+	210682	96	86	99	77	29	29	38	32	41	31	22	31	128	97	175	145	277	330	180	257	124	83	206	142
ENSG00000004487	chr1	23019433	23083699	+	64267	8644	9577	9155	10758	8476	7987	8015	8092	12450	7771	8698	9161	15539	11506	12564	10823	11603	8559	6143	12237	13111	11651	15018	10231
ENSG00000169641	chr1	23084020	23168866	-	84847	3428	3747	3739	3855	3537	3225	3423	3605	4921	2974	3626	4443	6921	5260	5607	5323	5697	4552	2990	5613	6173	4998	6438	4805
ENSG00000179546	chr1	23191885	23217512	-	25628	85	53	90	148	63	31	80	68	37	16	27	24	505	270	318	362	233	179	68	194	401	288	359	394
ENSG00000125944	chr1	23304678	23344346	-	39669	8595	9244	9132	9900	7557	8065	7978	7853	14156	9946	10533	11855	15335	10401	12928	10478	12950	10958	7901	14600	12512	11254	15346	9874
ENSG00000125945	chr1	23359438	23369846	-	10409	107	111	75	62	97	117	72	53	115	101	97	75	247	144	104	78	129	113	88	147	206	163	160	118
ENSG00000204219	chr1	23380899	23424758	-	43860	49	25	31	24	131	115	57	87	76	52	20	27	29	53	38	4	50	43	30	43	22	16	5	7
ENSG00000088280	chr1	23428553	23484647	-	56095	675	731	493	467	708	712	554	575	660	441	415	489	1060	1067	957	795	1016	1113	606	1185	1456	1336	1289	920
ENSG00000007968	chr1	23506428	23531243	-	24816	234	236	345	304	187	159	179	206	398	204	258	268	330	213	294	233	386	205	182	294	296	255	342	268
ENSG00000117318	chr1	23557916	23559511	-	1596	8343	9315	7880	9989	7393	6625	6622	7981	12195	8386	8861	9856	16668	14223	12279	12375	14408	14135	7760	17837	12711	12492	13006	9369
ENSG00000142676	chr1	23691732	23696845	+	5114	56381	69242	58146	64815	42546	44945	37218	35698	61007	42529	44729	46660	62058	53287	53439	41990	47255	40682	28104	53995	55374	51372	68039	39805
ENSG00000057757	chr1	23778408	23788242	+	9835	2257	2348	2481	2506	1929	1920	2053	2060	3124	2016	2314	2453	3732	2766	3293	2645	2698	2359	1581	3151	2928	2492	3620	2360
ENSG00000011009	chr1	23791100	23795549	+	4450	3060	3116	3571	4266	2801	2481	2872	2950	5097	3195	3908	3900	5855	4761	5245	4256	4324	3484	2507	4432	5009	4477	6371	3948
ENSG00000117308	chr1	23795589	23800764	-	5176	1378	1644	1704	1742	1176	972	1006	1104	2120	1494	1555	1511	2159	1512	1871	1441	1687	1269	1010	1762	1841	1782	2163	1468
ENSG00000117305	chr1	23801875	23825439	-	23565	1998	2595	2013	2211	2264	2205	1742	1948	2928	2077	2177	2325	3593	3557	3249	2381	1934	2092	1430	2346	3295	3080	3342	1996
ENSG00000179163	chr1	23845067	23868300	-	23234	332	404	237	309	242	169	139	141	223	203	156	156	628	604	536	367	556	475	267	533	504	547	494	357
ENSG00000189266	chr1	23956829	23963472	+	6644	7021	8584	7616	8381	5395	6159	5351	5365	11763	8560	8422	8768	12097	9012	10598	9057	9214	7736	5258	9460	9888	9613	12526	7497
ENSG00000188529	chr1	23964337	23980366	-	16030	10282	10658	10666	11517	9256	8610	8344	8336	17075	10849	11675	14104	20325	14190	16025	14127	15580	11431	8558	15552	16075	13729	18887	12278
ENSG00000001460	chr1	24356989	24415107	-	58119	458	493	415	451	281	291	241	233	320	184	201	200	609	478	570	457	521	488	286	532	352	379	583	329
ENSG00000001461	chr1	24415792	24475262	+	59471	839	1045	846	980	964	989	789	976	704	487	546	441	1726	1414	1460	1179	1262	1023	706	1246	1293	1139	1242	770
ENSG00000117602	chr1	24502341	24541050	+	38710	176	176	214	170	202	191	182	203	76	59	46	53	320	356	328	287	465	501	257	336	152	144	212	171
ENSG00000169504	chr1	24745437	24844331	+	98895	14754	15425	13052	12968	16123	16122	13239	14740	22373	14180	15859	18977	34287	29736	29701	24964	21805	20304	13015	24619	29374	24724	30287	21617
ENSG00000020633	chr1	24899501	24965020	-	65520	1293	1321	1260	1634	615	549	481	508	260	154	148	172	2256	1912	1766	1603	1157	1102	626	1314	1211	991	1290	919
ENSG00000117614	chr1	25222266	25232512	-	10247	2443	3164	2796	2713	2070	2250	2033	1812	3334	2198	2555	2601	3927	3255	3505	2684	2977	2926	1834	3199	3279	3200	3582	2327
ENSG00000117616	chr1	25242239	25247464	-	5226	2069	2016	2353	1780	1766	1795	1582	1432	3909	2868	2875	2570	3876	2694	2993	2502	3615	2440	1943	3327	3329	2639	3723	2133
ENSG00000183726	chr1	25338324	25362371	+	24048	5878	7007	6119	6633	5040	5302	4684	4833	7966	5493	5891	6443	10559	8564	8939	7444	9340	8438	4902	8784	8712	8215	10107	6458
ENSG00000204178	chr1	25430848	25500219	+	69372	2769	3117	2977	3433	3270	3021	3146	3236	4140	2383	2968	3160	4784	3841	4172	3430	3859	3046	2263	4249	4090	3367	4444	3113
ENSG00000157978	chr1	25543594	25590636	+	47043	2260	2470	2516	3087	1741	1610	1729	1967	2741	1832	2055	2385	3626	2789	3099	2807	2810	2099	1557	3133	3200	2650	3628	2443
ENSG00000162430	chr1	25800183	25818231	+	18049	5394	5649	5531	6206	6361	5844	5350	5880	6741	4532	5090	5817	9123	7206	6924	5478	8093	6757	4763	8785	8033	7184	8787	6076
ENSG00000117632	chr1	25884176	25907001	-	22826	34421	43683	32456	36995	28997	32702	26738	25458	47473	33475	32624	35276	56485	46415	44601	37573	40661	34388	22264	42103	47431	44516	51002	32400
ENSG00000158006	chr1	25959757	25998073	-	38317	1185	1320	1294	1604	861	870	899	1165	2013	1285	1457	1538	1804	1399	1575	1459	1198	948	737	1278	1642	1380	1978	1388
ENSG00000175087	chr1	26111155	26125565	+	14411	530	534	680	657	390	324	367	335	974	650	716	844	1230	837	1111	932	799	656	528	730	800	762	1249	742
ENSG00000130695	chr1	26234190	26278818	+	44629	3923	3839	4070	4578	3041	2706	3051	3105	6309	3973	4723	5173	6180	4654	5254	4545	4723	3157	2535	4530	5173	4219	6289	4522
ENSG00000198830	chr1	26472430	26478219	+	5790	40469	48224	40838	44983	34855	37408	34114	34889	70510	50831	50381	53815	81392	63962	68876	57021	64156	52247	35114	67481	69138	66049	81997	52356
ENSG00000117676	chr1	26529751	26575035	+	45285	1359	1514	1414	1778	795	744	658	628	1461	861	1075	1078	2507	2014	2013	1627	1709	1480	927	1460	1907	1608	2250	1475
ENSG00000117713	chr1	26693226	26782114	+	88889	9738	9285	9758	10117	11555	9683	10421	11536	17230	10845	12547	13740	18361	13109	14437	12239	12624	9866	6819	12812	14293	12446	15818	11853
ENSG00000060642	chr1	26787044	26800669	+	13626	600	671	570	672	414	428	378	456	843	543	724	709	745	560	677	570	787	553	348	780	816	628	783	525
ENSG00000204160	chr1	26826678	26857614	+	30937	2452	2742	3074	3192	1602	1372	1589	1731	3357	2036	2364	2826	3831	2914	3079	2700	2951	2212	1643	2991	2996	2637	3827	2621
ENSG00000198746	chr1	26890478	26900477	-	10000	1130	1218	1440	1511	1019	892	1024	932	1761	1248	1434	1416	2094	1707	1900	1451	1644	1298	870	1665	1640	1420	1965	1289
ENSG00000090273	chr1	26921733	26946881	+	25149	14031	15278	15737	19412	9770	8701	10569	11299	18046	11105	13108	14706	18893	12824	16494	14209	15369	11378	9133	16701	15167	13226	19943	14207
ENSG00000253368	chr1	26993682	27001922	+	8241	138	170	176	151	156	101	99	91	648	527	450	658	167	118	121	96	314	185	150	303	205	105	232	144
ENSG00000158246	chr1	27005010	27012860	-	7851	186	231	161	285	114	107	58	57	361	323	311	472	304	211	180	193	358	217	134	347	364	312	338	201
ENSG00000090020	chr1	27098799	27155135	-	56337	1580	1630	1765	2043	1629	1313	1602	1642	1941	1267	1534	1785	2865	1998	2398	2045	2273	1573	1287	2023	2109	1913	2848	1861
ENSG00000142784	chr1	27234622	27308646	+	74025	2648	2874	2803	3090	2688	2442	2459	2671	3571	2511	2619	2846	5433	4592	4490	3950	4216	3452	2238	3956	4364	3724	4389	3182
ENSG00000142733	chr1	27355174	27366971	-	11798	2475	2603	2754	2879	3709	2878	2719	2868	4193	2697	3376	3512	3678	3050	3075	2586	3492	2732	2102	3835	3631	3397	4200	2754
ENSG00000181773	chr1	27392612	27395824	+	3213	61	78	125	137	51	50	105	120	108	68	134	102	94	121	140	173	90	94	78	128	96	109	158	115
ENSG00000158195	chr1	27404220	27490177	-	85958	12375	12910	11654	12896	9717	9163	8471	9224	14630	9258	11135	12111	19415	16803	16651	13155	14639	12318	8384	14490	16087	14760	17582	12324
ENSG00000126705	chr1	27534025	27604187	-	70163	2387	2313	2240	2431	2962	2381	2088	2441	3886	2572	2640	2852	5049	3484	3647	3076	3497	2424	1833	3092	3841	3264	3934	2827
ENSG00000130775	chr1	27872533	27886695	+	14163	388	435	351	384	413	426	557	520	315	275	241	264	489	372	478	350	670	577	406	481	340	363	465	294
ENSG00000117748	chr1	27891514	27914756	-	23243	5079	5448	5847	6724	3661	3288	3715	3547	7222	4515	5080	5582	8557	6651	7784	6701	6272	4894	3592	6647	7126	5978	9022	5516
ENSG00000158156	chr1	27959641	27968103	+	8463	399	381	368	440	406	334	311	278	446	303	315	347	651	445	416	361	438	285	234	533	530	416	583	372
ENSG00000158161	chr1	27970334	28088647	-	118314	1926	1904	2107	2326	1503	1393	1594	1499	2457	1629	1812	2042	3196	2204	2798	2368	2225	1657	1154	2125	2354	2097	3291	2212
ENSG00000126698	chr1	28200268	28233039	-	32772	11911	13823	12265	14026	8793	9914	9435	9247	14823	9829	10639	11630	17558	13964	15641	12958	13112	11239	7747	14027	14595	13178	17501	11286
ENSG00000130766	chr1	28259508	28282501	+	22994	802	728	822	805	413	327	352	427	857	535	739	762	1488	1351	1574	1137	783	648	503	940	1409	1080	1444	1095
ENSG00000130772	chr1	28329030	28335975	+	6946	249	234	266	257	183	202	223	217	379	258	292	271	407	397	356	343	329	283	191	340	346	371	465	338
ENSG00000204138	chr1	28369730	28500374	+	130645	5532	5364	5077	5815	4480	4352	4383	4253	6659	4531	4569	5375	8083	5735	6469	5862	6685	5199	3565	6138	6750	5574	7397	5602
ENSG00000162419	chr1	28668768	28719363	+	50596	1093	1137	1193	1496	1117	1099	1139	1233	1399	1003	959	1124	1716	1163	1313	1284	1645	1063	834	1581	1296	1111	1549	1086
ENSG00000198492	chr1	28736611	28769785	+	33175	5725	6170	6388	7216	5730	5745	5782	5820	9500	6350	7352	7814	11095	8738	9230	7809	8052	6360	4635	8219	8916	8020	10927	6706
ENSG00000116350	chr1	29147733	29181910	-	34178	12197	11975	12596	13865	9021	8323	9068	9071	16563	9954	11975	13081	17289	11687	14405	12414	12567	9855	7014	12486	13899	11164	16158	11186
ENSG00000116353	chr1	29192647	29230944	-	38298	1310	1421	1664	1788	1344	1311	1434	1431	2495	1613	1691	1921	2216	1917	2034	1895	1722	1392	1274	2230	2114	1758	2672	1867
ENSG00000162512	chr1	30869456	30908768	-	39313	1287	1561	1265	1515	3550	3140	2776	3333	2616	1624	1665	1938	3457	3357	3091	2423	2829	2614	1795	3188	3397	3093	3598	2752
ENSG00000134644	chr1	30931496	31066001	-	134506	5385	5340	5456	5831	6135	5302	5392	5923	8382	5237	6090	7296	10051	7165	8342	6862	9781	7696	5127	9747	8157	7001	9853	6187
ENSG00000121766	chr1	31296972	31364963	+	67992	3237	3769	3511	4235	2379	2624	2631	2460	4073	2772	2690	3115	4993	3737	4186	3705	4646	3549	2650	5128	4107	3848	5126	3324
ENSG00000121769	chr1	31365243	31373086	-	7844	157	203	172	174	195	165	175	171	286	211	257	222	373	290	321	252	380	258	167	318	284	287	398	228
ENSG00000162517	chr1	31629856	31644886	-	15031	3296	3737	3909	4222	2866	2800	2944	3075	4681	2908	3429	3474	6377	5117	5377	4700	5069	4074	2951	5886	4826	4578	6384	3825
ENSG00000084636	chr1	31652253	31704329	-	52077	1457	1410	1354	1428	1840	1429	1520	1752	392	236	253	227	1550	963	947	897	1231	742	477	806	1146	868	1169	796
ENSG00000121753	chr1	31727107	31764350	-	37244	2807	2828	2984	3479	3610	2938	3040	3355	5107	3384	4409	4954	3590	2711	3156	2566	3274	2760	1697	3444	3726	2893	4335	3030
ENSG00000184007	chr1	31906411	31938378	-	31968	15209	16772	15027	16337	16945	16838	17915	19463	20339	13015	14175	15927	26743	21255	23977	19519	23478	19274	12727	23039	21140	18322	24422	16171
ENSG00000121774	chr1	32013858	32043887	+	30030	11839	12618	12369	13885	12974	12594	12871	12929	19173	12372	14639	16048	21197	15887	18380	15573	19667	15278	11115	20825	17959	16458	20858	14294
ENSG00000121775	chr1	32072929	32102873	+	29945	2330	2231	2199	2529	2419	2041	2165	2279	3188	1986	2378	2742	3330	2442	2857	2473	3319	2037	1566	3013	2865	2300	3198	2242
ENSG00000025800	chr1	32108046	32176573	+	68528	7363	7971	7995	8811	5719	5252	5964	5939	10386	6619	7650	8649	11832	8723	9909	8042	9516	6866	5015	9651	9101	7830	10647	7172
ENSG00000084652	chr1	32179665	32198295	+	18631	10631	10657	11526	12812	9235	8080	8332	8834	16366	10681	12714	13823	17281	12652	14580	12294	16572	11775	8938	16626	14942	12346	17378	11434
ENSG00000160050	chr1	32200585	32205397	+	4813	575	642	575	626	562	532	460	437	986	747	695	773	888	860	720	528	932	865	498	1089	727	758	756	411
ENSG00000160051	chr1	32205661	32208692	+	3032	453	487	546	614	253	241	270	314	927	543	604	622	806	608	665	475	654	499	410	625	567	544	813	570
ENSG00000183615	chr1	32247212	32248866	+	1655	159	134	166	153	116	120	117	75	131	90	105	122	335	257	295	253	234	271	150	297	353	323	353	174
ENSG00000116478	chr1	32292073	32333636	+	41564	12030	13553	11921	13092	10055	9370	9727	9239	14405	9932	10144	11119	17144	12977	14631	12094	17059	14141	8973	17023	14950	13290	16997	10366
ENSG00000175130	chr1	32333829	32336243	-	2415	7901	8348	8718	9570	17164	16440	16516	16913	15062	10810	11534	11042	17380	15533	15983	12056	16280	14550	10209	19641	17890	16786	21737	13208
ENSG00000160058	chr1	32364623	32394451	-	29829	4239	4610	4381	4598	4208	3961	3857	4102	5517	3622	3983	4322	7477	5883	6112	5012	7442	6662	4525	7727	6376	5535	6692	4580
ENSG00000162522	chr1	32741820	32774980	+	33161	3097	3064	3917	4120	2397	1965	1953	2538	4869	3063	3480	4012	4969	4361	4767	4231	5347	3855	3151	5646	3271	2801	4155	3031
ENSG00000160097	chr1	32862258	32872490	-	10233	119	108	167	214	98	115	100	87	246	186	221	270	277	198	231	238	247	200	176	332	169	130	266	180
ENSG00000121900	chr1	32894585	32901399	-	6815	904	922	1120	1101	637	643	617	633	2090	1328	1682	1937	1266	1132	1198	956	898	781	509	867	1239	1154	1512	974
ENSG00000116514	chr1	32936435	32964819	-	28385	1138	1155	1246	1430	1020	885	862	950	1175	773	822	932	1826	1495	1747	1477	2012	1632	1055	1671	1374	1272	1821	1264
ENSG00000004455	chr1	33007976	33037014	-	29039	16251	19441	18833	21071	12662	12026	12506	12466	24563	15295	16899	18844	24481	19660	22078	18000	21533	17779	12677	24341	21035	19461	26246	16903
ENSG00000116525	chr1	33145389	33182053	-	36665	666	612	649	727	696	644	676	730	910	611	561	696	1221	934	1071	945	1136	692	540	962	1083	993	1220	896
ENSG00000160094	chr1	33256482	33300729	+	44248	982	1109	1023	1102	1890	1881	1711	1952	1958	1284	1394	1780	2728	2415	2392	1829	1807	1694	1025	1991	2703	2545	2684	1794
ENSG00000121903	chr1	33472635	33501653	+	29019	708	792	767	760	637	641	578	688	956	630	724	778	1012	865	1084	829	1055	918	645	1124	845	810	992	685
ENSG00000163866	chr1	34850352	34859765	-	9414	1726	1908	2265	2503	1405	1358	1535	1692	2428	1604	1744	1885	2773	2149	2494	2279	2698	2247	1531	3126	2338	2097	3060	2106
ENSG00000197056	chr1	35032162	35118828	+	86667	2305	2550	2306	2569	1822	1849	1941	2059	3612	2369	2851	3174	3807	2879	3044	2807	3003	2305	1597	3158	2821	2678	3585	2581
ENSG00000116560	chr1	35182926	35193456	-	10531	10997	11621	12277	13660	12270	11965	12809	13552	19115	12640	14255	15167	20405	15166	17316	15900	18992	14395	10532	20164	17345	15238	21467	15149
ENSG00000146463	chr1	35268699	35422068	+	153370	3376	3660	3560	3642	2975	2908	2910	2886	5115	3289	3821	4247	5605	4247	5044	4059	5313	4322	3026	5232	5103	4594	5529	4058
ENSG00000126067	chr1	35599531	35641536	-	42006	11210	12483	12228	13994	7841	8059	8386	8224	13607	8677	10651	10232	18302	13251	15841	13557	14923	10724	8007	15084	13867	12857	18515	11294
ENSG00000142686	chr1	35713867	35718894	-	5028	1179	1184	1461	1469	1071	1003	1126	1131	2123	1398	1437	1768	2088	1324	1602	1315	1870	1439	1022	2083	1808	1492	2106	1374
ENSG00000092853	chr1	35720208	35769988	-	49781	4869	4909	6294	7212	2874	2795	3757	3637	6587	3532	4822	5338	6130	3422	5259	4756	5943	3957	3277	6250	5610	4235	7110	4726
ENSG00000134698	chr1	35808006	35857900	+	49895	1049	1077	979	886	1119	1047	914	964	1201	805	836	949	1721	1362	1319	1090	1874	1666	1060	1895	1382	1281	1543	1107
ENSG00000092847	chr1	35869798	35930542	+	60745	1761	1756	1800	1988	1408	1395	1478	1482	1993	1282	1613	1830	2801	2304	2304	1975	2331	1854	1429	2471	2381	2047	2940	1859
ENSG00000126070	chr1	35930708	36072510	+	141803	1204	1026	1130	1232	985	1017	1063	983	1539	1042	1071	1098	1826	1317	1744	1416	1650	1158	819	1457	1555	1133	1611	1346
ENSG00000116863	chr1	36088882	36093942	+	5061	1974	2185	2301	2514	1589	1436	1412	1390	2595	1697	1717	1800	3903	3375	3564	2785	2917	2585	1797	3030	3202	2929	3802	2382
ENSG00000054118	chr1	36224422	36305367	+	80946	9255	9228	9785	10373	8673	8026	8543	8247	15035	9173	11165	11885	15366	10571	13009	10436	13375	10131	7701	13931	13344	11012	15775	9958
ENSG00000196182	chr1	36339614	36385934	-	46321	2164	2311	2250	2133	1842	1592	1491	1656	2810	1932	1966	1950	3720	2837	2998	2237	2902	2545	1727	2821	3224	2862	3627	2390
ENSG00000181817	chr1	36393426	36397918	-	4493	2015	2307	2695	3043	1528	1561	1389	1323	2952	1914	2062	2135	2703	2530	2574	2330	2690	2215	1622	2872	2617	2249	3519	2032
ENSG00000116885	chr1	36417896	36450461	-	32566	280	377	309	343	230	241	213	197	358	284	280	305	612	423	375	403	254	291	212	343	294	337	420	281
ENSG00000116898	chr1	36455708	36464394	-	8687	4710	5351	4725	5502	2789	3001	2940	2833	5396	3451	3846	3833	5959	5242	5543	4254	5391	4616	3312	6560	5296	4546	6464	3618
ENSG00000163874	chr1	37474570	37484387	+	9818	350	456	395	310	335	303	337	312	536	390	360	378	850	710	529	469	514	484	331	533	751	660	866	512
ENSG00000163875	chr1	37489983	37514776	-	24794	2647	3119	2826	3019	2233	2170	2120	2220	3789	2588	2848	3250	4385	3462	3753	3164	3682	3188	2293	4411	3813	3329	4360	2766
ENSG00000163877	chr1	37534439	37554303	-	19865	1155	1309	1354	1378	1084	996	971	1041	1752	1140	1316	1406	2300	1758	1883	1610	1728	1468	1001	1793	1771	1642	2276	1434
ENSG00000134697	chr1	37566806	37595947	-	29142	3148	3440	3632	3805	2147	2096	2287	2138	3911	2506	2684	2953	4237	3232	3707	3139	4837	3587	2723	5099	3832	2925	4485	2967
ENSG00000116922	chr1	37681560	37690539	-	8980	1436	1392	1736	1719	847	805	895	939	2217	1399	1672	1678	2298	1753	2344	1938	1889	1343	1012	1854	2058	1887	2715	1750
ENSG00000134690	chr1	37692471	37709729	+	17259	6285	7400	6801	7469	5133	5643	5105	4973	9521	6993	6815	7569	12330	9402	10386	9378	8296	6499	4439	8183	9421	9301	11304	7990
ENSG00000185090	chr1	37793837	37801147	+	7311	176	205	217	245	97	98	78	125	301	175	224	256	243	171	195	209	406	265	185	412	146	138	180	140
ENSG00000188786	chr1	37809564	37859602	-	50039	853	1023	1055	1089	852	864	828	935	1468	931	1089	1258	1700	1173	1558	1404	1681	1398	940	1405	1408	1279	1811	1288
ENSG00000204084	chr1	37860687	37947063	-	86377	491	407	347	459	247	240	336	262	423	282	304	386	617	439	501	399	473	373	324	494	503	442	595	374
ENSG00000183431	chr1	37956965	37990032	-	33068	9129	10288	10823	12380	5872	5921	6805	6398	12036	7762	8885	9858	13110	9704	11670	9672	12257	9524	6995	12816	10846	9842	14209	9289
ENSG00000183386	chr1	37996754	38005524	-	8771	234	270	208	242	434	389	310	458	338	264	271	339	483	443	416	328	487	404	236	473	426	367	352	320
ENSG00000183520	chr1	38012724	38024830	+	12107	3186	3689	3934	4262	2137	2261	2422	2357	4415	2811	3062	3485	4717	3639	4337	3811	4419	3183	2408	4401	3734	3682	5231	3118
ENSG00000116954	chr1	38838188	38859782	-	21595	4639	5099	4727	4985	3756	3995	3486	3365	5436	3609	3671	4046	8725	6778	7807	6312	7415	6482	4161	7204	6728	5848	7675	5136
ENSG00000174574	chr1	38991266	39006069	+	14804	2985	3338	3394	4006	2471	2495	2798	2745	4882	3419	3477	3993	5437	4160	4796	4111	5445	4087	2788	5111	4585	3942	5375	3625
ENSG00000168653	chr1	39026308	39034646	+	8339	9796	12001	9552	10954	7613	8456	7250	6929	11064	7731	7856	8121	12691	10783	10467	8830	10572	9148	6145	11663	11087	10742	12679	7609
ENSG00000127603	chr1	39081306	39487187	+	405882	12174	10724	13212	12875	10602	8826	11513	12121	19916	11406	15276	16740	24576	16545	22891	19939	17840	13402	9517	15524	17616	14490	22000	16778
ENSG00000084072	chr1	39738872	39763924	+	25053	3048	3098	3128	3520	1807	1683	1892	1824	3648	2350	2871	2804	4454	3402	4049	3282	4130	3374	2474	4394	3718	3372	4689	2967
ENSG00000043514	chr1	39838100	39883516	-	45417	1535	1661	1625	1747	957	876	998	882	1875	1144	1302	1399	2127	1675	1963	1649	1898	1486	1079	2182	1895	1703	2298	1530
ENSG00000168389	chr1	39955102	39969978	+	14877	191	188	275	249	73	80	193	190	228	120	154	191	210	136	254	256	701	344	302	445	122	146	263	190
